Order_ID,Order_Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Total_Sales,Region,Order_Status,Sales_Channel,Order_Month,Order_Year,Order_Quarter
ORD-2130,2026-04-06,CUST-324,Loss Basic,Sports,30,139.06,4171.8,West,Cancelled,Online,4,2026,2026Q2
ORD-2131,2024-09-16,CUST-141,From Pro,Food & Beverage,39,1164.17,45402.63,North,Delivered,Online,9,2024,2024Q3
ORD-2132,2026-05-28,CUST-406,Response Pro,Sports,27,1127.35,30438.45,North,Returned,Phone,5,2026,2026Q2
ORD-2133,2024-12-10,CUST-120,Cover Plus,Furniture,36,1125.71,40525.56,Central,Pending,Mobile App,12,2024,2024Q4
ORD-2134,2024-08-25,CUST-321,Next Lite,Food & Beverage,29,1210.94,35117.26,Unknown,Cancelled,Online,8,2024,2024Q3
ORD-2135,2025-12-26,CUST-476,Stop Max,Electronics,38,1356.17,51534.46,North,Cancelled,Mobile App,12,2025,2025Q4
ORD-2136,2025-10-05,CUST-265,Church Max,Sports,33,1611.93,53193.69,East,Delivered,Phone,10,2025,2025Q4
ORD-2137,2026-04-07,CUST-409,Occur Plus,Electronics,37,546.94,20236.78,South,Shipped,Mobile App,4,2026,2026Q2
ORD-2138,2026-03-11,CUST-228,New Max,Electronics,27,1651.85,44599.95,Unknown,Shipped,In-Store,3,2026,2026Q1
ORD-2139,2025-03-01,CUST-113,Join Pro,Food & Beverage,33,1001.53,33050.49,North,Returned,Online,3,2025,2025Q1
ORD-2140,2025-01-20,CUST-146,High Plus,Clothing,4,163.35,653.4,West,Cancelled,Mobile App,1,2025,2025Q1
ORD-2141,2026-01-01,CUST-217,Each Pro,Electronics,22,126.52,2783.44,Central,Returned,Online,1,2026,2026Q1
ORD-2142,2024-08-19,CUST-445,Let Basic,Electronics,2,675.13,1350.26,East,Pending,Mobile App,8,2024,2024Q3
ORD-2143,2024-06-04,CUST-394,All Basic,Clothing,10,1571.94,15719.4,Central,Shipped,Online,6,2024,2024Q2
ORD-2144,2024-07-25,CUST-400,Mouth Lite,Furniture,5,1418.29,7091.45,West,Returned,Online,7,2024,2024Q3
ORD-2145,2026-01-20,CUST-110,Form Max,Clothing,10,1579.34,15793.4,Unknown,Returned,Phone,1,2026,2026Q1
ORD-2146,2025-07-31,CUST-491,Mind Basic,Furniture,33,1039.37,34299.21,West,Cancelled,Mobile App,7,2025,2025Q3
ORD-2147,2024-10-23,CUST-444,Alone Max,Furniture,38,886.0,33668.0,North,Pending,Phone,10,2024,2024Q4
ORD-2148,2025-10-05,CUST-237,Interview Pro,Clothing,13,303.43,3944.59,Central,Pending,Online,10,2025,2025Q4
ORD-2149,2024-07-13,CUST-395,Half Plus,Electronics,31,663.1,20556.1,Central,Returned,Mobile App,7,2024,2024Q3
ORD-2150,2024-07-30,CUST-120,House Basic,Furniture,47,873.7,41063.9,Central,Pending,Mobile App,7,2024,2024Q3
ORD-2152,2026-01-26,CUST-487,Why Basic,Sports,45,449.02,20205.9,East,Cancelled,Online,1,2026,2026Q1
ORD-2153,2025-11-30,CUST-189,Resource Max,Electronics,24,1200.47,28811.28,North,Cancelled,In-Store,11,2025,2025Q4
ORD-2154,2026-04-14,CUST-340,Dark Basic,Furniture,15,1473.97,22109.55,East,Pending,In-Store,4,2026,2026Q2
ORD-2155,2024-10-30,CUST-365,Right Basic,Food & Beverage,29,1996.71,57904.59,North,Returned,Mobile App,10,2024,2024Q4
ORD-2156,2024-07-19,CUST-433,Specific Pro,Electronics,8,1866.9,14935.2,Central,Shipped,In-Store,7,2024,2024Q3
ORD-2157,2025-05-01,CUST-326,Area Lite,Sports,5,1037.7849999999999,5188.92,South,Returned,Online,5,2025,2025Q2
ORD-2159,2024-10-25,CUST-192,Itself Plus,Clothing,47,1275.99,59971.53,Central,Shipped,In-Store,10,2024,2024Q4
ORD-2160,2025-06-20,CUST-399,Establish Max,Sports,4,1573.45,6293.8,East,Cancelled,In-Store,6,2025,2025Q2
ORD-2162,2025-05-09,CUST-425,Administration Basic,Clothing,45,825.71,37156.95,Central,Pending,Mobile App,5,2025,2025Q2
ORD-2163,2024-07-03,CUST-351,Trial Max,Sports,2,1681.21,3362.42,Unknown,Pending,Mobile App,7,2024,2024Q3
ORD-2164,2024-09-21,CUST-146,Like Lite,Furniture,27,773.83,20893.41,East,Cancelled,Phone,9,2024,2024Q3
ORD-2165,2025-03-02,CUST-340,At Lite,Electronics,31,1148.03,35588.93,West,Cancelled,Mobile App,3,2025,2025Q1
ORD-2166,2025-11-18,CUST-278,Professor Basic,Food & Beverage,36,1179.66,42467.76,South,Cancelled,Online,11,2025,2025Q4
ORD-2167,2025-11-11,CUST-309,Say Basic,Food & Beverage,36,377.11,13575.96,North,Delivered,Online,11,2025,2025Q4
ORD-2168,2024-08-06,CUST-270,Soon Plus,Food & Beverage,26,730.85,19002.1,South,Delivered,Mobile App,8,2024,2024Q3
ORD-2169,2025-05-21,CUST-264,Lawyer Basic,Furniture,43,675.68,29054.24,North,Pending,Mobile App,5,2025,2025Q2
ORD-2170,2024-12-09,CUST-443,Structure Pro,Sports,27,62.13,1677.51,West,Returned,Phone,12,2024,2024Q4
ORD-2171,2024-09-20,CUST-153,Mother Pro,Electronics,5,58.14,290.7,North,Delivered,Phone,9,2024,2024Q3
ORD-2172,2024-07-03,CUST-182,Process Pro,Electronics,20,1665.08,33301.6,West,Returned,Online,7,2024,2024Q3
ORD-2173,2025-10-15,CUST-268,Fast Lite,Furniture,11,553.41,6087.51,Central,Shipped,Phone,10,2025,2025Q4
ORD-2174,2024-07-15,CUST-310,Note Max,Clothing,10,1037.7849999999999,10377.85,Central,Pending,Mobile App,7,2024,2024Q3
ORD-2175,2026-02-26,CUST-455,Represent Plus,Sports,40,604.46,24178.4,North,Delivered,Phone,2,2026,2026Q1
ORD-2177,2025-08-03,CUST-247,Beyond Plus,Clothing,6,526.0,3156.0,South,Shipped,Online,8,2025,2025Q3
ORD-2178,2026-03-13,CUST-439,Board Lite,Furniture,8,865.02,6920.16,North,Shipped,In-Store,3,2026,2026Q1
ORD-2179,2025-12-02,CUST-305,Sound Basic,Sports,23,1746.73,40174.79,North,Pending,Phone,12,2025,2025Q4
ORD-2180,2025-06-22,CUST-489,Point Basic,Sports,47,1685.45,79216.15,South,Delivered,Online,6,2025,2025Q2
ORD-2181,2024-07-08,CUST-381,Join Lite,Sports,26,380.34,9888.84,North,Pending,Online,7,2024,2024Q3
ORD-2182,2024-12-06,CUST-118,Compare Max,Clothing,46,1607.26,73933.96,South,Returned,Phone,12,2024,2024Q4
ORD-2183,2025-10-27,CUST-332,Amount Basic,Clothing,43,921.79,39636.97,West,Returned,In-Store,10,2025,2025Q4
ORD-2184,2024-12-07,CUST-145,Low Max,Furniture,12,971.11,11653.32,East,Returned,Mobile App,12,2024,2024Q4
ORD-2186,2024-12-16,CUST-229,Tell Plus,Clothing,13,170.4,2215.2,Central,Returned,Online,12,2024,2024Q4
ORD-2187,2025-09-28,CUST-265,Choose Basic,Electronics,40,1458.6,58344.0,East,Shipped,In-Store,9,2025,2025Q3
ORD-2188,2026-02-08,CUST-159,Past Max,Clothing,18,997.96,17963.28,South,Delivered,Mobile App,2,2026,2026Q1
ORD-2189,2025-11-12,CUST-495,Difficult Basic,Clothing,25,879.33,21983.25,East,Delivered,Online,11,2025,2025Q4
ORD-2191,2025-01-29,CUST-363,Year Basic,Electronics,47,1533.37,72068.39,East,Pending,Phone,1,2025,2025Q1
ORD-2192,2026-03-23,CUST-100,Know Basic,Food & Beverage,40,326.23,13049.2,North,Shipped,In-Store,3,2026,2026Q1
ORD-2193,2025-10-14,CUST-436,Suddenly Basic,Electronics,43,1224.35,52647.05,North,Shipped,In-Store,10,2025,2025Q4
ORD-2194,2025-12-03,CUST-377,Four Plus,Food & Beverage,12,279.35,3352.2,East,Delivered,Online,12,2025,2025Q4
ORD-2195,2024-09-07,CUST-336,Entire Basic,Furniture,44,1505.24,66230.56,West,Pending,Mobile App,9,2024,2024Q3
ORD-2196,2025-05-28,CUST-311,Significant Max,Sports,36,1317.34,47424.24,East,Returned,Phone,5,2025,2025Q2
ORD-2197,2026-03-02,CUST-127,Dog Plus,Furniture,48,1913.66,91855.68,Central,Shipped,In-Store,3,2026,2026Q1
ORD-2198,2026-01-12,CUST-196,Let Pro,Clothing,4,147.23,588.92,Unknown,Shipped,Phone,1,2026,2026Q1
ORD-2199,2025-04-14,CUST-365,Street Max,Clothing,5,123.54,617.7,East,Pending,Mobile App,4,2025,2025Q2
